ID,Latitude_Degrees,Longitude_Degrees,Ocean,Realm,Country_Name,State_Island_Province,City_Town,Date,Date2,Depth,Average_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
4354,-16.37716667,145.558,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,4/11/2009,20090411,2,40,298.28,299.6,299.51,294.01,305.39,2.44,5,-0.81,0.88,0,-3.042222222,3.45,12,5.27,24,6,5.2,2.98,17.76,2.25,-2.92,2.44,-8.51,2.86,-3,7,1.5,7,1,3.06,1.2,7.33,0.45
4355,-16.37716667,145.558,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,4/11/2009,20090411,2,0,298.28,299.6,299.51,294.01,305.39,2.44,5,-0.81,0.88,0,-3.042222222,3.45,12,5.27,24,6,5.2,2.98,17.76,2.25,-2.92,2.44,-8.51,2.86,-3,7,1.5,7,1,3.06,1.2,7.33,0.45
4356,-16.37716667,145.558,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,2/07/2010,20100207,2,4.5,301.6,303.29,299.51,294.01,305.39,2.44,2,0.82,0.88,0,-3.042222222,3.45,12,5.27,24,6,0,2.98,17.76,2.25,0.77,2.44,-8.51,2.86,-3,0,1.5,7,1,0,1.2,7.33,0.45
4357,-16.37716667,145.558,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,2/07/2010,20100207,2,8,301.6,303.29,299.51,294.01,305.39,2.44,2,0.82,0.88,0,-3.042222222,3.45,12,5.27,24,6,0,2.98,17.76,2.25,0.77,2.44,-8.51,2.86,-3,0,1.5,7,1,0,1.2,7.33,0.45
4358,-16.37716667,145.558,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,8/24/2013,20130824,2,1.75,298.77,297.36,299.51,294.01,305.39,2.44,7,0.64,0.88,0,-3.042222222,3.45,4,5.27,24,6,2.54,2.98,17.76,2.25,-5.16,2.44,-8.51,2.86,-3,1,1.5,7,1,0,1.2,7.33,0.45
4359,-16.37716667,145.558,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,8/02/2015,20150802,4,2,297.64,296.45,299.51,294.01,305.39,2.44,6,0.3,0.88,0,-3.042222222,3.45,6,5.27,24,6,2.3,2.98,17.76,2.25,-6.07,2.44,-8.51,2.86,-3,0,1.5,7,1,0,1.2,7.33,0.45
4360,-16.37716667,145.558,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,8/02/2015,20150802,4,3,297.64,296.45,299.51,294.01,305.39,2.44,6,0.3,0.88,0,-3.042222222,3.45,6,5.27,24,6,2.3,2.98,17.76,2.25,-6.07,2.44,-8.51,2.86,-3,0,1.5,7,1,0,1.2,7.33,0.45
4361,-16.25,145.8330556,Pacific,Central Indo-Pacific,Australia,Queensland,nd,3/15/2009,20090315,7,1,299.99,301.77,299.58,294.69,306.54,2.11,5,0.24,0.87,0,-3.305555556,4.98,2,5.78,30,6,3.48,3.39,19.78,2.19,-0.5,2.11,-7.57,4.26,-2.68,1,1.52,8,1,2.18,1.37,10.85,0.53
4362,-16.25,145.8330556,Pacific,Central Indo-Pacific,Australia,Queensland,nd,2/04/2010,20100204,7,0,301.45,302.6,299.58,294.69,306.54,2.11,3,0.35,0.87,0,-3.305555556,4.98,10,5.78,30,6,0,3.39,19.78,2.19,0.33,2.11,-7.57,4.26,-2.68,1,1.52,8,1,0,1.37,10.85,0.53
4363,-16.25,145.8330556,Pacific,Central Indo-Pacific,Australia,Queensland,nd,2/05/2010,20100205,1,17.5,301.45,302.6,299.58,294.69,306.54,2.11,3,0.35,0.87,0,-3.305555556,4.98,10,5.78,30,6,0,3.39,19.78,2.19,0.33,2.11,-7.57,4.26,-2.68,1,1.52,8,1,0,1.37,10.85,0.53
4364,-16.25,145.8330556,Pacific,Central Indo-Pacific,Australia,Queensland,nd,3/26/2011,20110326,6,0,299.32,301.42,299.58,294.69,306.54,2.11,5,0.33,0.87,0,-3.305555556,4.98,22,5.78,30,6,1.04,3.39,19.78,2.19,-0.85,2.11,-7.57,4.26,-2.68,1,1.52,8,1,0,1.37,10.85,0.53
4365,-16.25,145.8330556,Pacific,Central Indo-Pacific,Australia,Queensland,nd,8/30/2015,20150830,6,3.25,298.9,298.24,299.58,294.69,306.54,2.11,4,0.95,0.87,0,-3.305555556,4.98,5,5.78,30,6,0,3.39,19.78,2.19,-4.02,2.11,-7.57,4.26,-2.68,2,1.52,8,1,0,1.37,10.85,0.53
4366,-16.25,145.8333333,Pacific,Central Indo-Pacific,Australia,Queensland,nd,5/25/2013,20130525,4,1,297.03,298.82,299.58,294.69,306.54,2.11,10,0.46,0.87,0,-3.305555556,4.98,5,5.78,30,6,0,3.39,19.78,2.19,-3.45,2.11,-7.57,4.26,-2.68,3,1.52,8,1,0,1.37,10.85,0.53
4367,-16.24294444,145.8693611,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/16/2006,20060316,5,2,300.01,301.48,299.6,294.11,306.36,2.07,6,0.11,0.88,0,-3.622222222,4.82,6,5.63,26,6,1.01,3.31,18.81,2.17,-0.78,2.07,-8.14,4.09,-2.65,0,1.53,6,1,0,1.44,10.14,0.56
4368,-16.24294444,145.8693611,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,4/01/2007,20070401,4,0,299.37,300.95,299.6,294.11,306.36,2.07,8,0.06,0.88,0,-3.622222222,4.82,2,5.63,26,6,3.03,3.31,18.81,2.17,-1.31,2.07,-8.14,4.09,-2.65,2,1.53,6,1,2.38,1.44,10.14,0.56
4369,-16.24294444,145.8693611,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/01/2008,20080301,5,0,300.63,300.74,299.6,294.11,306.36,2.07,7,-1.1,0.88,0,-3.622222222,4.82,7,5.63,26,6,7.84,3.31,18.81,2.17,-1.52,2.07,-8.14,4.09,-2.65,5,1.53,6,1,7.16,1.44,10.14,0.56
4370,-16.24233333,145.8596667,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/19/2005,20050319,8,4.5,300.01,302.14,299.6,294.11,306.36,2.07,5,0.8,0.88,0,-3.622222222,4.82,1,5.63,26,6,1.43,3.31,18.81,2.17,-0.12,2.07,-8.14,4.09,-2.65,1,1.53,6,1,1.01,1.44,10.14,0.56
4371,-16.24233333,145.8596667,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,5/20/2006,20060520,5,0,297.46,298.08,299.6,294.11,306.36,2.07,7,-0.57,0.88,0,-3.622222222,4.82,6,5.63,26,6,0,3.31,18.81,2.17,-4.18,2.07,-8.14,4.09,-2.65,0,1.53,6,1,0,1.44,10.14,0.56
4372,-16.24233333,145.8596667,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,4/01/2007,20070401,5,0,299.37,300.95,299.6,294.11,306.36,2.07,8,0.06,0.88,0,-3.622222222,4.82,2,5.63,26,6,3.03,3.31,18.81,2.17,-1.31,2.07,-8.14,4.09,-2.65,2,1.53,6,1,2.38,1.44,10.14,0.56
4373,-16.24233333,145.8596667,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,5/12/2007,20070512,5,0,297.67,298.54,299.6,294.11,306.36,2.07,8,-0.46,0.88,0,-3.622222222,4.82,2,5.63,26,6,1.78,3.31,18.81,2.17,-3.72,2.07,-8.14,4.09,-2.65,2,1.53,6,1,1.15,1.44,10.14,0.56
4374,-16.24194444,145.8619444,Pacific,Central Indo-Pacific,Australia,Queensland,nd,3/21/2009,20090321,5,1.5,299.69,301.04,299.6,294.11,306.36,2.07,8,-0.22,0.88,0,-3.622222222,4.82,2,5.63,26,6,4.59,3.31,18.81,2.17,-1.22,2.07,-8.14,4.09,-2.65,2,1.53,6,1,4.25,1.44,10.14,0.56
4375,-16.24194444,145.8619444,Pacific,Central Indo-Pacific,Australia,Queensland,nd,2/02/2010,20100202,5,0.25,301.65,302.22,299.6,294.11,306.36,2.07,7,-0.03,0.88,0,-3.622222222,4.82,12,5.63,26,6,0,3.31,18.81,2.17,-0.04,2.07,-8.14,4.09,-2.65,2,1.53,6,1,0,1.44,10.14,0.56
4376,-16.24194444,145.8619444,Pacific,Central Indo-Pacific,Australia,Queensland,nd,6/23/2012,20120623,6,4.5,296.96,297.33,299.6,294.11,306.36,2.07,7,-0.08,0.88,0,-3.622222222,4.82,4,5.63,26,6,0,3.31,18.81,2.17,-4.93,2.07,-8.14,4.09,-2.65,1,1.53,6,1,0,1.44,10.14,0.56
4377,-16.24194444,145.8619444,Pacific,Central Indo-Pacific,Australia,Queensland,nd,5/26/2013,20130526,5,1,297.15,298.87,299.6,294.11,306.36,2.07,10,0.42,0.88,0,-3.622222222,4.82,2,5.63,26,6,0,3.31,18.81,2.17,-3.39,2.07,-8.14,4.09,-2.65,1,1.53,6,1,0,1.44,10.14,0.56
4378,-16.24191667,145.8661389,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,2/17/2005,20050217,5,5,301.19,301.78,299.6,294.11,306.36,2.07,5,-0.29,0.88,0,-3.622222222,4.82,1,5.63,26,6,1.43,3.31,18.81,2.17,-0.48,2.07,-8.14,4.09,-2.65,1,1.53,6,1,1.01,1.44,10.14,0.56
4379,-16.24186111,145.8621944,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,2/17/2005,20050217,8,0,301.19,301.78,299.6,294.11,306.36,2.07,5,-0.29,0.88,0,-3.622222222,4.82,1,5.63,26,6,1.43,3.31,18.81,2.17,-0.48,2.07,-8.14,4.09,-2.65,1,1.53,6,1,1.01,1.44,10.14,0.56
4380,-16.24186111,145.8621944,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,2/18/2005,20050218,5,0.25,301.19,301.78,299.6,294.11,306.36,2.07,5,-0.29,0.88,0,-3.622222222,4.82,1,5.63,26,6,1.43,3.31,18.81,2.17,-0.48,2.07,-8.14,4.09,-2.65,1,1.53,6,1,1.01,1.44,10.14,0.56
4381,-16.24186111,145.8621944,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/05/2006,20060305,8,1,300.63,301.95,299.6,294.11,306.36,2.07,5,0.15,0.88,0,-3.622222222,4.82,6,5.63,26,6,1.01,3.31,18.81,2.17,-0.31,2.07,-8.14,4.09,-2.65,0,1.53,6,1,0,1.44,10.14,0.56
4382,-16.24186111,145.9662778,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,2/15/2004,20040215,4,2.25,301.4,302.08,299.65,295.17,305.98,1.97,6,0.02,0.87,0,-3.798888889,4.23,2,6.13,29,5,1.22,3.26,18.32,2.08,-0.07,1.97,-6.98,3.82,-2.49,0,1.23,6,1,0,1.3,9.21,0.47
4383,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/13/2004,20040313,5.5,0,300.33,301.89,299.6,294.11,306.36,2.07,9,0.38,0.88,0,-3.622222222,4.82,3,5.63,26,6,1.01,3.31,18.81,2.17,-0.37,2.07,-8.14,4.09,-2.65,1,1.53,6,1,1.01,1.44,10.14,0.56
4384,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,5/22/2004,20040522,5,0.025,297.46,298.98,299.6,294.11,306.36,2.07,6,0.45,0.88,0,-3.622222222,4.82,3,5.63,26,6,0,3.31,18.81,2.17,-3.28,2.07,-8.14,4.09,-2.65,1,1.53,6,1,0,1.44,10.14,0.56
4385,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,5/22/2004,20040522,8,0,297.46,298.98,299.6,294.11,306.36,2.07,6,0.45,0.88,0,-3.622222222,4.82,3,5.63,26,6,0,3.31,18.81,2.17,-3.28,2.07,-8.14,4.09,-2.65,1,1.53,6,1,0,1.44,10.14,0.56
4386,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/01/2008,20080301,5,0.25,300.63,300.74,299.6,294.11,306.36,2.07,7,-1.1,0.88,0,-3.622222222,4.82,7,5.63,26,6,7.84,3.31,18.81,2.17,-1.52,2.07,-8.14,4.09,-2.65,5,1.53,6,1,7.16,1.44,10.14,0.56
4387,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/02/2008,20080302,7,0,300.63,300.74,299.6,294.11,306.36,2.07,7,-1.1,0.88,0,-3.622222222,4.82,7,5.63,26,6,7.84,3.31,18.81,2.17,-1.52,2.07,-8.14,4.09,-2.65,5,1.53,6,1,7.16,1.44,10.14,0.56
4388,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/14/2009,20090314,5,3,300.01,301.21,299.6,294.11,306.36,2.07,5,-0.29,0.88,0,-3.622222222,4.82,2,5.63,26,6,4.59,3.31,18.81,2.17,-1.05,2.07,-8.14,4.09,-2.65,2,1.53,6,1,4.25,1.44,10.14,0.56
4389,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/21/2009,20090321,8,1.5,299.69,301.04,299.6,294.11,306.36,2.07,8,-0.22,0.88,0,-3.622222222,4.82,2,5.63,26,6,4.59,3.31,18.81,2.17,-1.22,2.07,-8.14,4.09,-2.65,2,1.53,6,1,4.25,1.44,10.14,0.56
4390,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,2/03/2010,20100203,5,2,301.44,302.34,299.6,294.11,306.36,2.07,2,0.11,0.88,0,-3.622222222,4.82,12,5.63,26,6,0,3.31,18.81,2.17,0.08,2.07,-8.14,4.09,-2.65,2,1.53,6,1,0,1.44,10.14,0.56
4391,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,2/03/2010,20100203,6,0,301.44,302.34,299.6,294.11,306.36,2.07,2,0.11,0.88,0,-3.622222222,4.82,12,5.63,26,6,0,3.31,18.81,2.17,0.08,2.07,-8.14,4.09,-2.65,2,1.53,6,1,0,1.44,10.14,0.56
4392,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,2/07/2010,20100207,5,0.25,301.44,302.34,299.6,294.11,306.36,2.07,2,0.11,0.88,0,-3.622222222,4.82,12,5.63,26,6,0,3.31,18.81,2.17,0.08,2.07,-8.14,4.09,-2.65,2,1.53,6,1,0,1.44,10.14,0.56
4393,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/26/2011,20110326,5,5,299.37,301.74,299.6,294.11,306.36,2.07,5,0.66,0.88,0,-3.622222222,4.82,20,5.63,26,6,0,3.31,18.81,2.17,-0.52,2.07,-8.14,4.09,-2.65,0,1.53,6,1,0,1.44,10.14,0.56
4394,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/26/2011,20110326,8,6.5,299.37,301.74,299.6,294.11,306.36,2.07,5,0.66,0.88,0,-3.622222222,4.82,20,5.63,26,6,0,3.31,18.81,2.17,-0.52,2.07,-8.14,4.09,-2.65,0,1.53,6,1,0,1.44,10.14,0.56
4395,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,6/23/2012,20120623,6,7.5,296.96,297.33,299.6,294.11,306.36,2.07,7,-0.08,0.88,0,-3.622222222,4.82,4,5.63,26,6,0,3.31,18.81,2.17,-4.93,2.07,-8.14,4.09,-2.65,1,1.53,6,1,0,1.44,10.14,0.56
4396,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,5/25/2013,20130525,4,6,297.15,298.87,299.6,294.11,306.36,2.07,10,0.42,0.88,0,-3.622222222,4.82,2,5.63,26,6,0,3.31,18.81,2.17,-3.39,2.07,-8.14,4.09,-2.65,1,1.53,6,1,0,1.44,10.14,0.56
4397,-16.24166667,145.864,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,8/30/2015,20150830,8,28.75,298.87,298.16,299.6,294.11,306.36,2.07,4,0.83,0.88,0,-3.622222222,4.82,5,5.63,26,6,0,3.31,18.81,2.17,-4.1,2.07,-8.14,4.09,-2.65,3,1.53,6,1,0,1.44,10.14,0.56
4398,-16.24066667,145.869,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/28/2003,20030328,4,0,299.69,301.21,299.6,294.11,306.36,2.07,7,0.24,0.88,0,-3.622222222,4.82,2,5.63,26,6,1.79,3.31,18.81,2.17,-1.05,2.07,-8.14,4.09,-2.65,1,1.53,6,1,1.57,1.44,10.14,0.56
4399,-16.24066667,145.869,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/13/2004,20040313,5,0,300.33,301.89,299.6,294.11,306.36,2.07,9,0.38,0.88,0,-3.622222222,4.82,3,5.63,26,6,1.01,3.31,18.81,2.17,-0.37,2.07,-8.14,4.09,-2.65,1,1.53,6,1,1.01,1.44,10.14,0.56
4400,-16.24066667,145.869,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,4/01/2007,20070401,5,0,299.37,300.95,299.6,294.11,306.36,2.07,8,0.06,0.88,0,-3.622222222,4.82,2,5.63,26,6,3.03,3.31,18.81,2.17,-1.31,2.07,-8.14,4.09,-2.65,2,1.53,6,1,2.38,1.44,10.14,0.56
4401,-16.23555556,145.8688889,Pacific,Central Indo-Pacific,Australia,Queensland,nd,3/22/2009,20090322,5,1,299.69,301.04,299.6,294.11,306.36,2.07,8,-0.22,0.88,0,-3.622222222,4.82,2,5.63,26,6,4.59,3.31,18.81,2.17,-1.22,2.07,-8.14,4.09,-2.65,2,1.53,6,1,4.25,1.44,10.14,0.56
4402,-16.23555556,145.8688889,Pacific,Central Indo-Pacific,Australia,Queensland,nd,2/03/2010,20100203,6,1,301.44,302.34,299.6,294.11,306.36,2.07,2,0.11,0.88,0,-3.622222222,4.82,12,5.63,26,6,0,3.31,18.81,2.17,0.08,2.07,-8.14,4.09,-2.65,2,1.53,6,1,0,1.44,10.14,0.56
4403,-16.23555556,145.8688889,Pacific,Central Indo-Pacific,Australia,Queensland,nd,6/23/2012,20120623,7,4.5,296.96,297.33,299.6,294.11,306.36,2.07,7,-0.08,0.88,0,-3.622222222,4.82,4,5.63,26,6,0,3.31,18.81,2.17,-4.93,2.07,-8.14,4.09,-2.65,1,1.53,6,1,0,1.44,10.14,0.56
4404,-16.23555556,145.8688889,Pacific,Central Indo-Pacific,Australia,Queensland,nd,5/25/2013,20130525,4,0.75,297.15,298.87,299.6,294.11,306.36,2.07,10,0.42,0.88,0,-3.622222222,4.82,2,5.63,26,6,0,3.31,18.81,2.17,-3.39,2.07,-8.14,4.09,-2.65,1,1.53,6,1,0,1.44,10.14,0.56
4405,-16.23416667,145.8513333,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/18/2003,20030318,5,0.25,300.29,300.85,299.59,294.11,306.36,2.07,5,-0.57,0.88,0,-3.338888889,4.86,2,5.82,28,6,1.78,3.34,19.28,2.2,-1.39,2.07,-8.13,4.11,-2.64,1,1.51,6,1,1.59,1.49,9.97,0.57
4406,-16.23086111,145.8675556,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,2/15/2004,20040215,5,1.75,301.44,301.76,299.6,294.11,306.36,2.07,6,-0.38,0.88,0,-3.622222222,4.82,3,5.63,26,6,1.01,3.31,18.81,2.17,-0.5,2.07,-8.14,4.09,-2.65,1,1.53,6,1,1.01,1.44,10.14,0.56
4407,-16.23086111,145.8675556,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,2/17/2005,20050217,5,10,301.19,301.78,299.6,294.11,306.36,2.07,5,-0.29,0.88,0,-3.622222222,4.82,1,5.63,26,6,1.43,3.31,18.81,2.17,-0.48,2.07,-8.14,4.09,-2.65,1,1.53,6,1,1.01,1.44,10.14,0.56
4408,-16.23086111,145.8675556,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/05/2006,20060305,4,1,300.63,301.95,299.6,294.11,306.36,2.07,5,0.15,0.88,0,-3.622222222,4.82,6,5.63,26,6,1.01,3.31,18.81,2.17,-0.31,2.07,-8.14,4.09,-2.65,0,1.53,6,1,0,1.44,10.14,0.56
4409,-16.23086111,145.8675556,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,5/12/2007,20070512,5,0.0025,297.67,298.54,299.6,294.11,306.36,2.07,8,-0.46,0.88,0,-3.622222222,4.82,2,5.63,26,6,1.78,3.31,18.81,2.17,-3.72,2.07,-8.14,4.09,-2.65,2,1.53,6,1,1.15,1.44,10.14,0.56
4410,-16.23086111,145.8675556,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/02/2008,20080302,5,9.375,300.63,300.74,299.6,294.11,306.36,2.07,7,-1.1,0.88,0,-3.622222222,4.82,7,5.63,26,6,7.84,3.31,18.81,2.17,-1.52,2.07,-8.14,4.09,-2.65,5,1.53,6,1,7.16,1.44,10.14,0.56
4411,-16.23086111,145.8675556,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,3/15/2009,20090315,5,5,300.01,301.21,299.6,294.11,306.36,2.07,5,-0.29,0.88,0,-3.622222222,4.82,2,5.63,26,6,4.59,3.31,18.81,2.17,-1.05,2.07,-8.14,4.09,-2.65,2,1.53,6,1,4.25,1.44,10.14,0.56
4412,-16.23086111,145.8675556,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,2/04/2010,20100204,7,0,301.44,302.34,299.6,294.11,306.36,2.07,2,0.11,0.88,0,-3.622222222,4.82,12,5.63,26,6,0,3.31,18.81,2.17,0.08,2.07,-8.14,4.09,-2.65,2,1.53,6,1,0,1.44,10.14,0.56
4413,-16.23086111,145.8675556,Pacific,Central Indo-Pacific,Australia,Queensland,Port Douglas,2/06/2010,20100206,5,0,301.44,302.34,299.6,294.11,306.36,2.07,2,0.11,0.88,0,-3.622222222,4.82,12,5.63,26,6,0,3.31,18.81,2.17,0.08,2.07,-8.14,4.09,-2.65,2,1.53,6,1,0,1.44,10.14,0.56
4414,-16.22183333,146.0116667,Pacific,Central Indo-Pacific,Australia,Queensland,Cairns,4/07/2006,20060407,5,0,299.26,299.89,299.71,295.23,306.2,1.96,6,-0.7,0.88,0,-3.69,4.68,3,5.9,29,5,0,3.37,20.28,2.11,-2.34,1.96,-7,3.97,-2.51,0,1.44,6,1,0,1.37,9.29,0.48
4415,-16.22183333,146.0116667,Pacific,Central Indo-Pacific,Australia,Queensland,Cairns,4/08/2006,20060408,3,0.5,299.26,299.89,299.71,295.23,306.2,1.96,6,-0.7,0.88,0,-3.69,4.68,3,5.9,29,5,0,3.37,20.28,2.11,-2.34,1.96,-7,3.97,-2.51,0,1.44,6,1,0,1.37,9.29,0.48
4416,-16.22183333,146.0116667,Pacific,Central Indo-Pacific,Australia,Queensland,Cairns,3/15/2008,20080315,6,0,300.12,299.83,299.71,295.23,306.2,1.96,8,-1.59,0.88,0,-3.69,4.68,11,5.9,29,5,10.32,3.37,20.28,2.11,-2.39,1.96,-7,3.97,-2.51,3,1.44,6,1,7.52,1.37,9.29,0.48
4417,-16.22183333,146.0116667,Pacific,Central Indo-Pacific,Australia,Queensland,Cairns,3/16/2008,20080316,10,0,300.12,299.83,299.71,295.23,306.2,1.96,8,-1.59,0.88,0,-3.69,4.68,11,5.9,29,5,10.32,3.37,20.28,2.11,-2.39,1.96,-7,3.97,-2.51,3,1.44,6,1,7.52,1.37,9.29,0.48
